Ticker;Datetime;Close;Volume
VNM;20130716;51,777;506730
VNM;20130717;52,1495;245830
VNM;20130718;52,1495;201870
VNM;20130719;53,6394;422230
VNM;20130722;54,0119;209600
VNM;20130723;54,0119;382650
VNM;20130724;52,8944;386880
VNM;20130725;53,2669;230340
VNM;20130726;53,6394;162950
VNM;20130729;52,522;253290
VNM;20130730;52,8944;241950
VNM;20130731;54,0119;247770
VNM;20130801;54,0119;183380
VNM;20130802;54,3844;174920
VNM;20130805;53,6394;371780
VNM;20130806;54,3844;291030
VNM;20130807;54,0119;292010
VNM;20130808;54,0119;151820
VNM;20130809;54,0119;159070
VNM;20130812;54,0119;116260
VNM;20130813;54,7569;213280
VNM;20130814;55,5019;206100
VNM;20130815;56,2469;258740
VNM;20130816;55,8744;395060
VNM;20130819;55,8744;587140
VNM;20130820;55,1175;600930
VNM;20130821;55,1175;232120
VNM;20130822;53,9849;479780
VNM;20130823;51,3423;1332760
VNM;20130826;52,8524;799920
VNM;20130827;52,4749;375240
VNM;20130828;50,2098;704560
VNM;20130829;49,8323;686640
VNM;20130830;49,0772;989560
VNM;20130903;50,2098;240850
VNM;20130904;51,3423;559630
VNM;20130905;52,4749;606010
VNM;20130906;52,4749;622950
VNM;20130909;51,3423;213380
VNM;20130910;52,0974;98300
VNM;20130911;52,0974;145120
VNM;20130912;51,7198;67390
VNM;20130913;52,0974;57390
VNM;20130916;51,7198;62070
VNM;20130917;51,7198;82100
VNM;20130918;51,3423;73620
VNM;20130919;51,7198;58080
VNM;20130920;52,0974;35340
VNM;20130923;51,7198;128710
VNM;20130924;52,0974;61330
VNM;20130925;52,8524;257540
VNM;20130926;52,4749;91970
VNM;20130927;52,8524;57260
VNM;20130930;53,2299;92160
VNM;20131001;52,4749;124630
VNM;20131002;52,8524;98350
VNM;20131003;52,4749;61720
VNM;20131004;52,8524;88360
VNM;20131007;52,8524;153310
VNM;20131008;52,8524;156730
VNM;20131009;53,6074;334620
VNM;20131010;52,8524;129610
VNM;20131011;52,8524;160730
VNM;20131014;53,2299;91900
VNM;20131015;53,6074;100290
VNM;20131016;53,6074;110980
VNM;20131017;53,2299;125820
VNM;20131018;53,6074;139400
VNM;20131021;53,6074;83200
VNM;20131022;53,2299;91480
VNM;20131023;53,2299;35240
VNM;20131024;53,6074;428810
VNM;20131025;53,6074;107840
VNM;20131028;53,2299;55650
VNM;20131029;53,2299;272690
VNM;20131030;53,2299;43600
VNM;20131031;52,8524;78480
VNM;20131101;52,8524;68120
VNM;20131104;52,8524;70800
VNM;20131105;53,2299;50920
VNM;20131106;53,2299;181420
VNM;20131107;52,8524;143750
VNM;20131108;52,4749;150620
VNM;20131111;52,4749;72900
VNM;20131112;52,4749;104860
VNM;20131113;52,4749;60090
VNM;20131114;52,4749;90640
VNM;20131115;53,2299;328520
VNM;20131118;53,6074;118030
VNM;20131119;53,6074;117700
VNM;20131120;53,2299;82750
VNM;20131121;53,2299;189120
VNM;20131122;53,2299;107010
VNM;20131125;53,2299;84960
VNM;20131126;54,3625;796250
VNM;20131127;54,3625;225960
VNM;20131128;53,6074;268280
VNM;20131129;53,6074;295470
VNM;20131202;53,2299;167110
VNM;20131203;53,6074;238710
VNM;20131204;53,2299;164430
VNM;20131205;53,6074;186610
VNM;20131206;53,2299;39840
VNM;20131209;52,4749;307050
VNM;20131210;52,8524;117220
VNM;20131211;53,2299;184110
VNM;20131212;52,8524;65110
VNM;20131213;52,8524;58920
VNM;20131216;52,7757;44500
VNM;20131217;52,7757;81460
VNM;20131218;52,396;125480
VNM;20131219;52,7757;73390
VNM;20131220;52,7757;75570
VNM;20131223;52,396;82920
VNM;20131224;52,0163;102300
VNM;20131225;51,6367;241460
VNM;20131226;51,257;209560
VNM;20131227;51,6367;70280
VNM;20131230;51,257;137570
VNM;20131231;51,257;196990
VNM;20140102;51,257;32520
VNM;20140103;51,6367;30700
VNM;20140106;51,6367;77090
VNM;20140107;51,257;105870
VNM;20140108;51,6367;38900
VNM;20140109;51,6367;31100
VNM;20140110;52,396;202890
VNM;20140113;52,0163;61380
VNM;20140114;52,0163;92090
VNM;20140115;52,396;114260
VNM;20140116;52,0163;74730
VNM;20140117;52,7757;540090
VNM;20140120;53,9147;517140
VNM;20140121;53,5351;99710
VNM;20140122;53,1554;318980
VNM;20140123;53,5351;107370
VNM;20140124;53,9147;261110
VNM;20140127;53,5351;112900
VNM;20140206;53,1554;177090
VNM;20140207;53,1554;241230
VNM;20140210;53,1554;206320
VNM;20140211;52,7757;263880
VNM;20140212;53,1554;87930
VNM;20140213;52,7757;146350
VNM;20140214;53,1554;303460
VNM;20140217;53,1554;151080
VNM;20140218;53,1554;223130
VNM;20140219;52,7757;226230
VNM;20140220;52,396;340300
VNM;20140221;52,396;242430
VNM;20140224;52,7757;172070
VNM;20140225;52,7757;301230
VNM;20140226;52,7757;138990
VNM;20140227;53,9147;1220670
VNM;20140228;53,5351;192120
VNM;20140303;53,5351;160300
VNM;20140304;52,7757;201430
VNM;20140305;52,7757;117520
VNM;20140306;52,7757;265540
VNM;20140307;52,7757;112590
VNM;20140310;53,1554;197440
VNM;20140311;53,1554;318340
VNM;20140312;53,5351;745520
VNM;20140313;55,4335;1007020
VNM;20140314;56,9522;797290
VNM;20140317;56,1928;396390
VNM;20140318;55,8131;441500
VNM;20140319;55,4335;348960
VNM;20140320;54,2944;441220
VNM;20140321;54,6741;243070
VNM;20140324;54,2944;446980
VNM;20140325;53,9147;328350
VNM;20140326;53,1554;495510
VNM;20140327;53,1554;273480
VNM;20140328;53,5351;208560
VNM;20140331;53,5351;175880
VNM;20140401;53,5351;181570
VNM;20140402;53,5351;209510
VNM;20140403;54,6741;277300
VNM;20140404;55,0538;359580
VNM;20140407;56,1928;761320
VNM;20140408;55,8131;284200
VNM;20140410;54,6741;415430
VNM;20140411;54,2944;200970
VNM;20140414;53,9147;376180
VNM;20140415;53,5351;343490
VNM;20140416;53,5351;267480
VNM;20140417;53,5351;197770
VNM;20140418;53,1554;252270
VNM;20140421;52,7757;254000
VNM;20140422;53,1554;160270
VNM;20140423;52,7757;73720
VNM;20140424;52,7757;148570
VNM;20140425;53,5351;162140
VNM;20140428;52,7757;157990
VNM;20140429;52,7757;80990
VNM;20140505;52,0163;264620
VNM;20140506;50,4976;271300
VNM;20140507;50,8773;96260
VNM;20140508;47,4602;866350
VNM;20140509;49,3586;255360
VNM;20140512;47,0805;444150
VNM;20140513;46,6932;235060
VNM;20140514;47,8509;283680
VNM;20140515;46,3073;303320
VNM;20140516;46,6932;220610
VNM;20140519;47,0791;165780
VNM;20140520;47,465;141870
VNM;20140521;48,2368;117900
VNM;20140522;48,6227;205250
VNM;20140523;48,2368;76260
VNM;20140526;47,465;106630
VNM;20140527;47,8509;155960
VNM;20140528;47,465;109830
VNM;20140529;47,465;77340
VNM;20140530;47,465;138880
VNM;20140602;47,8509;145600
VNM;20140603;47,8509;67150
VNM;20140604;47,8509;182950
VNM;20140605;47,8509;85820
VNM;20140606;47,8509;31640
VNM;20140609;47,8509;167320
VNM;20140610;47,0791;159700
VNM;20140611;47,0791;197300
VNM;20140612;47,465;105560
VNM;20140613;47,0791;140310
VNM;20140616;47,0791;49920
VNM;20140617;47,0791;174680
VNM;20140618;47,0791;97760
VNM;20140619;46,6932;95070
VNM;20140620;46,6932;82380
VNM;20140623;46,6932;53690
VNM;20140624;46,6932;56020
VNM;20140625;47,0791;92390
VNM;20140626;47,465;80110
VNM;20140627;47,0791;69240
VNM;20140630;47,0791;62820
VNM;20140701;47,0791;96620
VNM;20140702;48,2368;266720
VNM;20140703;49,0086;175410
VNM;20140704;50,1662;468050
VNM;20140707;49,7803;172450
VNM;20140708;49,7803;159400
VNM;20140709;49,3945;115540
VNM;20140710;49,0086;170560
VNM;20140711;49,0086;61470
VNM;20140714;49,3945;103120
VNM;20140715;49,7803;111170
VNM;20140716;49,7803;183090
VNM;20140717;49,7803;77000
VNM;20140718;51,3239;461270
VNM;20140721;53,6393;703510
VNM;20140722;52,8675;160470
VNM;20140723;52,4816;262350
VNM;20140724;52,8675;135470
VNM;20140725;52,4816;153460
VNM;20140728;52,0957;224320
VNM;20140729;52,4816;119310
VNM;20140730;52,0957;110970
VNM;20140731;52,4816;88370
VNM;20140801;52,0957;130160
VNM;20140804;52,8675;104770
VNM;20140805;52,8675;100530
VNM;20140806;53,2534;60980
VNM;20140807;54,0252;247390
VNM;20140808;54,0252;273930
VNM;20140811;53,2534;255340
VNM;20140812;52,8675;265420
VNM;20140813;53,5703;742340
VNM;20140814;54,5101;444600
VNM;20140815;54,5101;237860
VNM;20140818;54,0402;207280
VNM;20140819;53,5703;244000
VNM;20140820;52,6305;215940
VNM;20140821;53,1004;173720
VNM;20140822;53,1004;236600
VNM;20140825;52,6305;376100
VNM;20140826;52,6305;202450
VNM;20140827;52,6305;89690
VNM;20140828;52,1606;178150
VNM;20140829;52,1606;120030
VNM;20140903;52,6305;172300
VNM;20140904;52,1606;64370
VNM;20140905;52,1606;255710
VNM;20140908;52,1606;219940
VNM;20140909;51,6906;326820
VNM;20140910;51,2207;180560
VNM;20140911;51,2207;82750
VNM;20140912;51,2207;95110
VNM;20140915;50,7508;229470
VNM;20140916;50,7508;81710
VNM;20140917;50,2809;100720
VNM;20140918;50,2809;165280
VNM;20140919;49,811;61020
VNM;20140922;50,7508;138640
VNM;20140923;50,7508;127910
VNM;20140924;49,811;60730
VNM;20140925;49,811;114700
VNM;20140926;49,811;112450
VNM;20140929;49,3411;84300
VNM;20140930;49,3411;217550
VNM;20141001;50,2809;166100
VNM;20141002;50,7508;87900
VNM;20141003;50,2809;195200
VNM;20141006;50,2809;259250
VNM;20141007;49,811;129900
VNM;20141008;51,6906;424990
VNM;20141009;51,6906;212200
VNM;20141010;51,6906;136560
VNM;20141013;51,2207;89590
VNM;20141014;50,7508;106900
VNM;20141015;49,811;201610
VNM;20141016;49,3411;292800
VNM;20141017;50,2809;147420
VNM;20141020;49,811;63930
VNM;20141021;50,2809;172480
VNM;20141022;50,2809;92200
VNM;20141023;50,2809;149160
VNM;20141024;49,811;95410
VNM;20141027;48,8712;131430
VNM;20141028;48,4012;110280
VNM;20141029;48,8712;238380
VNM;20141030;48,8712;49530
VNM;20141031;49,3411;35750
VNM;20141103;49,3411;81050
VNM;20141104;49,3411;134860
VNM;20141105;48,8712;163990
VNM;20141106;48,8712;57790
VNM;20141107;48,8712;90070
VNM;20141110;48,8712;105440
VNM;20141111;48,8712;82660
VNM;20141112;48,8712;64430
VNM;20141113;48,8712;68060
VNM;20141114;48,8712;113180
VNM;20141117;48,8712;87210
VNM;20141118;48,4012;98550
VNM;20141119;47,4614;136680
VNM;20141120;47,4614;78550
VNM;20141121;47,4614;73130
VNM;20141124;46,9915;93240
VNM;20141125;46,9915;91590
VNM;20141126;46,9915;76560
VNM;20141127;46,7565;90390
VNM;20141128;46,5216;111560
VNM;20141201;46,7565;50300
VNM;20141202;46,7565;40720
VNM;20141203;46,9915;29930
VNM;20141204;47,4614;54480
VNM;20141205;46,7565;48030
VNM;20141208;46,7565;46290
VNM;20141209;46,2866;153170
VNM;20141210;46,5216;51450
VNM;20141211;46,5216;27620
VNM;20141212;46,5216;36450
VNM;20141215;46,2866;46150
VNM;20141216;45,8167;92140
VNM;20141217;43,4671;232620
VNM;20141218;44,172;103250
VNM;20141219;44,172;135270
VNM;20141222;43,9371;90260
VNM;20141223;44,8769;245020
VNM;20141224;44,6419;79670
VNM;20141225;44,407;89620
VNM;20141226;44,172;109890
VNM;20141229;44,172;97060
VNM;20141230;44,172;50370
VNM;20141231;44,8769;102210
VNM;20150105;45,1118;70290
VNM;20150106;45,1118;100890
VNM;20150107;46,0517;194130
VNM;20150108;46,2866;70650
VNM;20150109;48,4012;290390
VNM;20150112;46,9915;148470
VNM;20150113;47,9313;84550
VNM;20150114;47,4614;87550
VNM;20150115;46,9915;86090
VNM;20150116;46,9915;33740
VNM;20150119;46,7565;60950
VNM;20150120;46,9915;70940
VNM;20150121;46,9915;80930
VNM;20150122;46,7565;42690
VNM;20150123;46,9915;82550
VNM;20150126;46,7565;115330
VNM;20150127;47,9313;259390
VNM;20150128;47,4614;82050
VNM;20150129;49,3411;402090
VNM;20150130;48,8712;145680
VNM;20150202;48,4012;87980
VNM;20150203;47,4614;172560
VNM;20150204;48,4012;97720
VNM;20150205;48,4012;155580
VNM;20150206;48,4012;49540
VNM;20150209;48,8712;97400
VNM;20150210;48,4012;77410
VNM;20150211;49,3411;185920
VNM;20150212;49,3411;58830
VNM;20150213;49,811;145600
VNM;20150224;50,2809;103010
VNM;20150225;51,2207;175760
VNM;20150226;50,7508;157380
VNM;20150227;50,7508;83040
VNM;20150302;50,2809;103370
VNM;20150303;50,7508;115960
VNM;20150304;51,2207;74470
VNM;20150305;50,7508;91750
VNM;20150306;50,2809;114590
VNM;20150309;50,2809;70350
VNM;20150310;50,7508;144290
VNM;20150311;50,7508;163880
VNM;20150312;51,2207;130340
VNM;20150313;50,7508;163620
VNM;20150316;51,2207;153740
VNM;20150317;51,2207;68270
VNM;20150318;51,2207;86590
VNM;20150319;50,7508;116820
VNM;20150320;50,2809;81770
VNM;20150323;50,2809;111710
VNM;20150324;50,2809;95440
VNM;20150325;50,2809;91770
VNM;20150326;50,2809;97830
VNM;20150327;49,3411;80360
VNM;20150330;49,3411;71360
VNM;20150331;49,811;92160
VNM;20150401;49,3411;151380
VNM;20150402;49,811;97120
VNM;20150403;49,3411;56560
VNM;20150406;48,8712;85560
VNM;20150407;49,811;115100
VNM;20150408;49,811;146070
VNM;20150409;49,811;74090
VNM;20150410;50,7508;232440
VNM;20150413;51,6906;275880
VNM;20150414;51,6906;200810
VNM;20150415;51,2207;128590
VNM;20150416;50,7508;70620
VNM;20150417;50,7508;60780
VNM;20150420;50,7508;131470
VNM;20150421;50,7508;45020
VNM;20150422;50,7508;45490
VNM;20150423;50,7508;48320
VNM;20150424;51,2207;136810
VNM;20150427;50,7508;75170
VNM;20150504;49,811;161370
VNM;20150505;49,811;212020
VNM;20150506;49,811;118270
VNM;20150507;49,811;99090
VNM;20150508;49,811;72340
VNM;20150511;49,811;86210
VNM;20150512;49,3411;59710
VNM;20150513;49,3411;45230
VNM;20150514;49,3411;90950
VNM;20150515;49,3411;98340
VNM;20150518;49,3411;88910
VNM;20150519;49,3411;46220
VNM;20150520;50,2809;183590
VNM;20150521;49,811;70130
VNM;20150522;50,2809;46510
VNM;20150525;49,811;98370
VNM;20150526;49,811;96200
VNM;20150527;49,811;59630
VNM;20150528;49,811;40000
VNM;20150529;49,3411;54090
VNM;20150601;49,811;124300
VNM;20150602;49,811;30810
VNM;20150603;49,811;115560
VNM;20150604;50,2809;89660
VNM;20150605;50,2809;72050
VNM;20150608;50,7508;63350
VNM;20150609;50,2809;64760
VNM;20150610;50,2809;59460
VNM;20150611;50,7508;144380
VNM;20150612;50,7499;86640
VNM;20150615;50,7499;39900
VNM;20150616;50,2711;74940
VNM;20150617;50,2711;101620
VNM;20150618;50,7499;117570
VNM;20150619;51,2286;499620
VNM;20150622;53,6225;736130
VNM;20150623;53,1437;251260
VNM;20150624;52,1862;245100
VNM;20150625;53,1437;258240
VNM;20150626;54,58;1019860
VNM;20150629;54,58;310320
VNM;20150630;54,1013;370020
VNM;20150701;54,58;365250
VNM;20150702;54,58;158820
VNM;20150703;55,0588;138790
VNM;20150706;55,5376;634580
VNM;20150707;56,0164;218990
VNM;20150708;55,0588;271740
VNM;20150709;55,0588;171970
VNM;20150710;55,0588;178760
VNM;20150713;56,0164;336670
VNM;20150714;56,4951;311610
VNM;20150715;56,4951;363400
VNM;20150716;56,0164;272910
VNM;20150717;56,0164;304130
VNM;20150720;55,5376;189980
VNM;20150721;56,0164;107860
VNM;20150722;56,9739;490550
VNM;20150723;58,4102;1141320
VNM;20150724;58,4102;406120
VNM;20150727;58,4102;325470
VNM;20150728;57,9314;341670
VNM;20150729;57,9314;275430
VNM;20150730;56,9739;220450
VNM;20150731;57,4527;403180
VNM;20150803;56,9739;270000
VNM;20150804;56,0164;502300
VNM;20150805;57,11;433800
VNM;20150806;57,7049;492470
VNM;20150807;59,4896;609920
VNM;20150810;63,6539;954290
VNM;20150811;62,4641;438130
VNM;20150812;61,2743;714920
VNM;20150813;62,4641;612320
VNM;20150814;62,4641;471740
VNM;20150817;61,2743;387090
VNM;20150818;61,2743;510930
VNM;20150819;61,8692;387520
VNM;20150820;60,6794;282500
VNM;20150821;60,0845;696170
VNM;20150824;56,2177;1180510
VNM;20150825;57,11;799280
VNM;20150826;59,4896;484130
VNM;20150827;59,1921;254220
VNM;20150828;60,0845;451290
VNM;20150831;59,4896;296400
VNM;20150901;59,1921;296390
VNM;20150903;58,8947;262480
VNM;20150904;58,5973;137720
VNM;20150907;57,7049;338230
VNM;20150908;57,7049;367250
VNM;20150909;58,0024;188690
VNM;20150910;59,1921;273840
VNM;20150911;58,5973;142810
VNM;20150914;58,0024;148920
VNM;20150915;58,0024;290770
VNM;20150916;58,0024;163800
VNM;20150917;58,0024;263860
VNM;20150918;58,5973;224860
VNM;20150921;58,8947;214630
VNM;20150922;60,6794;666280
VNM;20150923;60,0845;388170
VNM;20150924;59,4896;262400
VNM;20150925;60,0845;184590
VNM;20150928;60,6794;365490
VNM;20150929;59,4896;259210
VNM;20150930;59,4896;129690
VNM;20151001;60,0845;201320
VNM;20151002;59,4896;158180
VNM;20151005;61,2743;851310
VNM;20151006;61,2743;378660
VNM;20151007;60,6794;400070
VNM;20151008;60,0845;408300
VNM;20151009;60,0845;319980
VNM;20151012;60,0845;349150
VNM;20151013;60,6794;281090
VNM;20151014;63,059;2049450
VNM;20151015;62,4641;416380
VNM;20151016;63,059;850360
VNM;20151019;66,0335;1296760
VNM;20151020;66,6283;1153180
VNM;20151021;67,2232;725530
VNM;20151022;67,8181;496060
VNM;20151023;68,413;571020
VNM;20151026;67,2232;766000
VNM;20151027;67,8181;393940
VNM;20151028;67,8181;366330
VNM;20151029;70,7926;1151780
VNM;20151030;70,1977;592790
VNM;20151102;69,6028;715500
VNM;20151103;73,1722;2358440
VNM;20151104;73,1722;444780
VNM;20151105;76,1467;922470
VNM;20151106;76,7416;1660510
VNM;20151109;75,5518;733490
VNM;20151110;76,1467;649930
VNM;20151111;77,3365;833270
VNM;20151112;78,5263;546030
VNM;20151113;81,5007;988430
VNM;20151116;83,2854;924150
VNM;20151117;79,7161;1871240
VNM;20151118;78,5263;1392690
VNM;20151119;77,3365;966290
VNM;20151120;77,9314;708850
VNM;20151123;75,5518;1692040
VNM;20151124;73,1722;2567070
VNM;20151125;74,362;951140
VNM;20151126;73,1722;244790
VNM;20151127;73,7671;1118240
VNM;20151130;73,7671;840700
VNM;20151201;72,5773;1100600
VNM;20151202;73,1722;411960
VNM;20151203;73,1722;383750
VNM;20151204;73,1722;253990
VNM;20151207;71,3875;354390
VNM;20151208;74,362;867200
VNM;20151209;73,1722;470630
VNM;20151210;73,1722;252320
VNM;20151211;73,1722;321070
VNM;20151214;73,7671;237100
VNM;20151215;74,9569;710870
VNM;20151216;76,1467;662390
VNM;20151217;76,1467;317610
VNM;20151218;76,1467;315940
VNM;20151221;74,362;513240
VNM;20151222;74,362;434910
VNM;20151223;73,7671;293550
VNM;20151224;74,362;316110
VNM;20151225;73,7671;315630
VNM;20151228;75,5518;821730
VNM;20151229;75,5518;399590
VNM;20151230;75,5518;309040
VNM;20151231;76,1467;688500
VNM;20160104;74,9569;469320
VNM;20160105;74,362;285680
VNM;20160106;74,9569;250760
VNM;20160107;73,7671;731010
VNM;20160108;72,5773;615950
VNM;20160111;71,9824;407320
VNM;20160112;73,1722;288070
VNM;20160113;71,9824;232630
VNM;20160114;71,9824;338870
VNM;20160115;71,3875;495560
VNM;20160118;69,6028;1244120
VNM;20160119;70,7926;375380
VNM;20160120;69,6028;313330
VNM;20160121;69,0079;333300
VNM;20160122;67,8181;716530
VNM;20160125;70,1977;325040
VNM;20160126;68,413;289980
VNM;20160127;69,6028;276700
VNM;20160128;69,0079;249720
VNM;20160129;69,0079;178270
VNM;20160201;70,7926;865310
VNM;20160202;70,7926;251520
VNM;20160203;71,9824;269870
VNM;20160204;72,5773;257320
VNM;20160205;73,7671;204410
VNM;20160215;74,9569;473520
VNM;20160216;76,1467;622180
VNM;20160217;77,3365;2003290
VNM;20160218;76,7416;833000
VNM;20160219;76,7416;373060
VNM;20160222;77,3365;763080
VNM;20160223;77,3365;873310
VNM;20160224;77,9314;489650
VNM;20160225;76,7416;780490
VNM;20160226;77,3365;538020
VNM;20160229;76,1467;476190
VNM;20160301;77,3365;673510
VNM;20160302;78,5263;817420
VNM;20160303;77,9314;430930
VNM;20160304;78,5263;309870
VNM;20160307;77,9314;598820
VNM;20160308;77,9314;395200
VNM;20160309;77,9314;164840
VNM;20160310;77,9314;494890
VNM;20160311;80,9059;2205510
VNM;20160314;80,311;440820
VNM;20160315;80,9059;870660
VNM;20160316;81,5007;376070
VNM;20160317;82,0956;739970
VNM;20160318;82,0956;335290
VNM;20160321;80,311;539910
VNM;20160322;79,1212;1036240
VNM;20160323;79,7161;389980
VNM;20160324;80,311;568030
VNM;20160325;79,7161;597170
VNM;20160328;80,311;177060
VNM;20160329;79,7161;364550
VNM;20160330;80,9059;645090
VNM;20160331;79,7161;499710
VNM;20160401;79,7161;786790
VNM;20160404;79,7161;260660
VNM;20160405;81,5007;590930
VNM;20160406;81,5007;325000
VNM;20160407;83,8803;2120080
VNM;20160408;85,0701;1047870
VNM;20160411;85,0701;815800
VNM;20160412;85,0701;686480
VNM;20160413;84,4752;681500
VNM;20160414;84,4752;671070
VNM;20160415;85,0701;624610
VNM;20160419;82,6905;1117610
VNM;20160420;80,9059;1698460
VNM;20160421;81,5007;748780
VNM;20160422;83,2854;938560
VNM;20160425;82,6905;886480
VNM;20160426;83,2854;604360
VNM;20160427;82,0956;557430
VNM;20160428;82,0956;483970
VNM;20160429;82,6905;465510
VNM;20160504;84,4752;833130
VNM;20160505;84,4752;615970
VNM;20160506;84,4752;599150
VNM;20160509;85,665;1908180
VNM;20160510;85,0701;357200
VNM;20160511;86,8548;444790
VNM;20160512;86,2599;402470
VNM;20160513;85,665;329960
VNM;20160516;86,8548;656960
VNM;20160517;87,4497;1078900
VNM;20160518;86,2599;637860
VNM;20160519;86,2599;377230
VNM;20160520;86,8548;397920
VNM;20160523;86,8548;715290
VNM;20160524;86,2599;476530
VNM;20160525;85,665;450900
VNM;20160526;83,8803;963010
VNM;20160527;85,0701;332540
VNM;20160530;84,4752;282620
VNM;20160531;84,4752;202240
VNM;20160601;83,8803;622250
VNM;20160602;83,8803;365590
VNM;20160603;83,8817;508090
VNM;20160606;82,0713;661120
VNM;20160607;82,6747;439670
VNM;20160608;83,2782;292560
VNM;20160609;83,2782;199430
VNM;20160610;82,6747;333760
VNM;20160613;82,6747;280500
VNM;20160614;82,6747;175590
VNM;20160615;82,6747;267060
VNM;20160616;82,6747;198930
VNM;20160617;82,6747;208430
VNM;20160620;82,6747;276920
VNM;20160621;83,8817;609500
VNM;20160622;83,8817;276520
VNM;20160623;84,4851;1145260
VNM;20160624;82,6747;1764890
VNM;20160627;82,6747;681400
VNM;20160628;84,4851;2005670
VNM;20160629;83,8817;830840
VNM;20160630;85,0886;687180
VNM;20160701;86,2955;1171460
VNM;20160704;87,5024;878780
VNM;20160705;86,899;719200
VNM;20160706;86,2955;401510
VNM;20160707;88,7094;1355810
VNM;20160708;88,7094;654500
VNM;20160711;88,1059;554950
VNM;20160712;88,7094;644290
VNM;20160713;88,7094;444730
VNM;20160714;88,1059;1249220
VNM;20160715;88,7094;491430
VNM;20160718;90,5198;1083560
VNM;20160719;92,3302;1838230
VNM;20160720;95,3475;1548000
VNM;20160721;94,744;1758070
VNM;20160722;94,1406;2099510
VNM;20160725;92,9336;551630
VNM;20160726;94,744;1021030
VNM;20160727;95,3475;594750
VNM;20160728;96,5544;1316550
VNM;20160729;95,3475;1004950
VNM;20160801;93,5371;1706560
VNM;20160802;91,7267;1681750
VNM;20160803;92,9336;660790
VNM;20160804;94,1406;1142360
VNM;20160805;95,3475;839620
VNM;20160808;95,3475;657180
VNM;20160809;97,7614;1906470
VNM;20160810;98,9683;1339110
VNM;20160811;101,9856;1682430
VNM;20160812;101,3821;3172710
VNM;20160815;101,9856;1144990
VNM;20160816;101,9856;1086530
VNM;20160817;103,1925;1335230
VNM;20160818;105,0029;2115570
VNM;20160819;105,9881;3527830
VNM;20160822;103,7646;1276220
VNM;20160823;105,9881;1074520
VNM;20160824;107,4705;1173980
VNM;20160825;107,4705;609070
VNM;20160826;108,2116;961360
VNM;20160829;111,9175;3289040
VNM;20160830;112,6587;1752690
VNM;20160831;115,6234;2108900
VNM;20160901;114,141;2630100
VNM;20160905;114,141;2682460
VNM;20160906;111,1763;1732660
VNM;20160907;108,2116;4166500
VNM;20160908;108,9528;2287900
VNM;20160909;105,9881;1741810
VNM;20160912;104,654;2182400
VNM;20160913;107,3963;2425810
VNM;20160914;106,7293;875800
VNM;20160915;105,9881;1445440
VNM;20160916;102,2822;6624630
VNM;20160919;100,7999;3028480
VNM;20160920;100,7999;2676170
VNM;20160921;102,134;1460260
VNM;20160922;101,6893;952970
VNM;20160923;103,7646;1718800
VNM;20160926;104,5058;1518050
VNM;20160927;103,7646;1074130
VNM;20160928;103,7646;1476100
VNM;20160929;103,7646;2074740
VNM;20160930;103,7646;989150
VNM;20161003;104,1352;1069050
VNM;20161004;104,1352;1378590
VNM;20161005;104,0611;821370
VNM;20161006;105,2469;1526360
VNM;20161007;104,9505;1175020
VNM;20161010;103,8387;742680
VNM;20161011;104,1352;2006450
VNM;20161012;104,8763;1243190
VNM;20161013;105,2469;771080
VNM;20161014;106,7293;2094790
VNM;20161017;105,3952;711870
VNM;20161018;106,7293;877320
VNM;20161019;108,2116;1959520
VNM;20161020;107,3963;855020
VNM;20161021;106,8775;585660
VNM;20161024;104,5058;1645610
VNM;20161025;104,5058;1247450
VNM;20161026;104,5799;405530
VNM;20161027;105,6175;378630
VNM;20161028;106,2105;833450
VNM;20161031;105,2469;354450
VNM;20161101;105,1728;560760
VNM;20161102;104,5799;803900
VNM;20161103;104,8022;1438620
VNM;20161104;104,4316;1048780
VNM;20161107;103,9128;1259230
VNM;20161108;104,0611;487900
VNM;20161109;103,7646;2730910
VNM;20161110;104,5058;970990
VNM;20161111;104,1352;789590
VNM;20161114;102,4305;1635670
VNM;20161115;101,7634;1937180
VNM;20161116;103,0234;1694320
VNM;20161117;103,0234;876780
VNM;20161118;101,6893;1269760
VNM;20161121;102,6528;972500
VNM;20161122;104,2834;1242000
VNM;20161123;103,0234;903770
VNM;20161124;101,3187;2085820
VNM;20161125;99,6881;2750970
VNM;20161128;95,7599;3125070
VNM;20161129;99,5399;2857650
VNM;20161130;102,2822;5410310
VNM;20161201;100,2069;1458640
VNM;20161202;100,0587;1698140
VNM;20161205;100,0587;1059840
VNM;20161206;99,3175;921260
VNM;20161207;98,2058;2071090
VNM;20161208;100,2069;2784980
VNM;20161209;100,6516;1512330
VNM;20161212;99,0952;1685520
VNM;20161213;97,094;1451120
VNM;20161214;96,9458;1192770
VNM;20161215;94,574;2740830
VNM;20161216;96,2787;1677380
VNM;20161219;95,4634;618600
VNM;20161220;92,3505;3022290
VNM;20161221;93,4622;2363690
VNM;20161222;91,2387;1433510
VNM;20161223;91,9058;1446200
VNM;20161226;90,794;625660
VNM;20161227;92,6469;1728320
VNM;20161228;93,3881;1060440
VNM;20161229;95,3152;1999150
VNM;20161230;93,0917;1065850
VNM;20170103;93,9069;652370
VNM;20170104;94,0552;659370
VNM;20170105;93,9069;822360
VNM;20170106;93,3881;1371760
VNM;20170109;93,3881;911300
